record_id,operation_date,site_id,site_name,business_unit,site_type,country,throughput_value,throughput_unit,throughput_target,uptime_pct,energy_consumed_mwh,emissions_tco2e,outage_flag,latitude,longitude
165,2026-04-14,UP-BKSP-A,Bokor Platform A,Upstream,Offshore Platform,Malaysia,43.09,kbbl/d,42.0,97.59,192.3,19.37,0,4.78,113.1
166,2026-04-15,UP-BKSP-A,Bokor Platform A,Upstream,Offshore Platform,Malaysia,41.43,kbbl/d,42.0,93.14,176.0,18.42,0,4.78,113.1
167,2026-04-16,UP-BKSP-A,Bokor Platform A,Upstream,Offshore Platform,Malaysia,40.22,kbbl/d,42.0,96.43,158.7,17.77,0,4.78,113.1
168,2026-04-17,UP-BKSP-A,Bokor Platform A,Upstream,Offshore Platform,Malaysia,44.28,kbbl/d,42.0,98.07,140.7,20.69,0,4.78,113.1
169,2026-04-18,UP-BKSP-A,Bokor Platform A,Upstream,Offshore Platform,Malaysia,43.83,kbbl/d,42.0,98.8,184.3,21.14,0,4.78,113.1
170,2026-04-19,UP-BKSP-A,Bokor Platform A,Upstream,Offshore Platform,Malaysia,41.49,kbbl/d,42.0,94.86,176.1,16.94,0,4.78,113.1
171,2026-04-20,UP-BKSP-A,Bokor Platform A,Upstream,Offshore Platform,Malaysia,42.88,kbbl/d,42.0,100.0,186.2,21.22,0,4.78,113.1
172,2026-04-21,UP-BKSP-A,Bokor Platform A,Upstream,Offshore Platform,Malaysia,40.94,kbbl/d,42.0,95.43,173.8,18.22,0,4.78,113.1
173,2026-04-22,UP-BKSP-A,Bokor Platform A,Upstream,Offshore Platform,Malaysia,43.34,kbbl/d,42.0,96.93,112.3,20.66,0,4.78,113.1
174,2026-04-23,UP-BKSP-A,Bokor Platform A,Upstream,Offshore Platform,Malaysia,40.3,kbbl/d,42.0,95.49,146.4,19.2,0,4.78,113.1
175,2026-04-24,UP-BKSP-A,Bokor Platform A,Upstream,Offshore Platform,Malaysia,38.18,kbbl/d,42.0,97.47,161.9,17.59,0,4.78,113.1
176,2026-04-25,UP-BKSP-A,Bokor Platform A,Upstream,Offshore Platform,Malaysia,40.76,kbbl/d,42.0,97.66,122.6,17.44,0,4.78,113.1
177,2026-04-26,UP-BKSP-A,Bokor Platform A,Upstream,Offshore Platform,Malaysia,21.58,kbbl/d,42.0,48.28,83.2,9.05,1,4.78,113.1
178,2026-04-27,UP-BKSP-A,Bokor Platform A,Upstream,Offshore Platform,Malaysia,39.22,kbbl/d,42.0,95.75,144.1,18.14,0,4.78,113.1
179,2026-04-28,UP-BKSP-A,Bokor Platform A,Upstream,Offshore Platform,Malaysia,38.57,kbbl/d,42.0,96.47,126.1,17.3,0,4.78,113.1
180,2026-04-29,UP-BKSP-A,Bokor Platform A,Upstream,Offshore Platform,Malaysia,42.48,kbbl/d,42.0,100.0,155.0,21.0,0,4.78,113.1
181,2026-04-30,UP-BKSP-A,Bokor Platform A,Upstream,Offshore Platform,Malaysia,40.48,kbbl/d,42.0,100.0,147.0,18.89,0,4.78,113.1
182,2025-11-01,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,885.18,MMscf/d,900.0,96.71,3092.3,430.53,0,5.92,111.74
183,2025-11-02,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,863.32,MMscf/d,900.0,98.25,3257.5,397.89,0,5.92,111.74
184,2025-11-03,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,875.49,MMscf/d,900.0,93.96,3342.9,420.63,0,5.92,111.74
185,2025-11-04,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,872.49,MMscf/d,900.0,100.0,2950.5,398.87,0,5.92,111.74
186,2025-11-05,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,800.25,MMscf/d,900.0,95.16,2472.9,377.94,0,5.92,111.74
187,2025-11-06,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,961.24,MMscf/d,900.0,99.31,3423.7,468.33,0,5.92,111.74
188,2025-11-07,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,860.77,MMscf/d,900.0,99.51,3571.7,385.94,0,5.92,111.74
189,2025-11-08,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,820.63,MMscf/d,900.0,97.16,3631.9,342.75,0,5.92,111.74
190,2025-11-09,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,903.69,MMscf/d,900.0,94.94,3568.2,445.7,0,5.92,111.74
191,2025-11-10,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,923.16,MMscf/d,900.0,98.02,2333.6,418.46,0,5.92,111.74
192,2025-11-11,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,878.33,MMscf/d,900.0,94.97,3376.9,401.93,0,5.92,111.74
193,2025-11-12,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,847.25,MMscf/d,900.0,98.33,2160.5,410.56,0,5.92,111.74
194,2025-11-13,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,928.83,MMscf/d,900.0,96.77,2733.3,381.46,0,5.92,111.74
195,2025-11-14,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,877.92,MMscf/d,900.0,99.0,2440.2,430.32,0,5.92,111.74
196,2025-11-15,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,863.6,MMscf/d,900.0,96.07,2326.9,418.72,0,5.92,111.74
197,2025-11-16,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,875.59,MMscf/d,900.0,93.64,3845.5,387.64,0,5.92,111.74
198,2025-11-17,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,835.65,MMscf/d,900.0,98.28,2782.5,345.89,0,5.92,111.74
199,2025-11-18,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,766.58,MMscf/d,900.0,92.06,2484.5,341.05,0,5.92,111.74
200,2025-11-19,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,951.18,MMscf/d,900.0,100.0,2567.0,443.93,0,5.92,111.74
201,2025-11-20,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,881.32,MMscf/d,900.0,99.55,2537.9,366.62,0,5.92,111.74
202,2025-11-21,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,865.65,MMscf/d,900.0,96.89,3311.6,400.58,0,5.92,111.74
203,2025-11-22,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,863.07,MMscf/d,900.0,100.0,2375.0,393.4,0,5.92,111.74
204,2025-11-23,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,917.55,MMscf/d,900.0,97.8,2674.0,389.44,0,5.92,111.74
205,2025-11-24,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,924.57,MMscf/d,900.0,96.54,2316.7,445.88,0,5.92,111.74
206,2025-11-25,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,833.65,MMscf/d,900.0,98.46,2502.0,350.72,0,5.92,111.74
207,2025-11-26,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,919.53,MMscf/d,900.0,97.64,2736.4,399.2,0,5.92,111.74
208,2025-11-27,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,812.84,MMscf/d,900.0,97.28,3237.9,367.69,0,5.92,111.74
209,2025-11-28,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,838.08,MMscf/d,900.0,92.92,2278.0,377.43,0,5.92,111.74
210,2025-11-29,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,816.37,MMscf/d,900.0,97.86,3319.7,394.33,0,5.92,111.74
211,2025-11-30,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,761.35,MMscf/d,900.0,90.99,2632.7,335.87,0,5.92,111.74
212,2025-12-01,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,888.65,MMscf/d,900.0,98.89,3838.4,365.78,0,5.92,111.74
213,2025-12-02,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,837.2,MMscf/d,900.0,96.5,3153.0,380.38,0,5.92,111.74
214,2025-12-03,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,938.52,MMscf/d,900.0,96.63,3342.2,418.42,0,5.92,111.74
215,2025-12-04,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,950.8,MMscf/d,900.0,100.0,3614.8,450.88,0,5.92,111.74
216,2025-12-05,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,854.52,MMscf/d,900.0,99.48,2908.0,363.65,0,5.92,111.74
217,2025-12-06,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,797.33,MMscf/d,900.0,94.73,2673.9,370.65,0,5.92,111.74
218,2025-12-07,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,832.64,MMscf/d,900.0,97.96,3618.6,342.25,0,5.92,111.74
219,2025-12-08,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,917.11,MMscf/d,900.0,98.15,3781.7,417.35,0,5.92,111.74
220,2025-12-09,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,889.2,MMscf/d,900.0,97.84,2809.2,369.91,0,5.92,111.74
221,2025-12-10,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,906.31,MMscf/d,900.0,95.1,3572.8,446.05,0,5.92,111.74
222,2025-12-11,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,822.61,MMscf/d,900.0,93.62,3007.3,348.91,0,5.92,111.74
223,2025-12-12,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,925.09,MMscf/d,900.0,97.41,2992.8,438.15,0,5.92,111.74
224,2025-12-13,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,929.07,MMscf/d,900.0,98.39,3893.1,457.76,0,5.92,111.74
225,2025-12-14,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,786.04,MMscf/d,900.0,94.5,3425.7,377.03,0,5.92,111.74
226,2025-12-15,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,810.13,MMscf/d,900.0,94.86,3163.9,350.63,0,5.92,111.74
227,2025-12-16,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,909.55,MMscf/d,900.0,100.0,3002.9,379.98,0,5.92,111.74
228,2025-12-17,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,810.82,MMscf/d,900.0,97.41,3237.0,344.08,0,5.92,111.74
229,2025-12-18,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,893.83,MMscf/d,900.0,95.91,3623.3,407.66,0,5.92,111.74
230,2025-12-19,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,829.18,MMscf/d,900.0,99.23,2334.0,381.92,0,5.92,111.74
231,2025-12-20,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,868.33,MMscf/d,900.0,96.7,2938.5,373.02,0,5.92,111.74
232,2025-12-21,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,844.39,MMscf/d,900.0,100.0,2837.0,363.5,0,5.92,111.74
233,2025-12-22,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,780.44,MMscf/d,900.0,93.52,2568.1,358.17,0,5.92,111.74
234,2025-12-23,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,155.25,MMscf/d,900.0,18.09,430.7,66.45,1,5.92,111.74
235,2025-12-24,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,808.58,MMscf/d,900.0,97.52,3229.5,340.26,0,5.92,111.74
236,2025-12-25,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,913.57,MMscf/d,900.0,96.37,3757.0,375.92,0,5.92,111.74
237,2025-12-26,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,787.32,MMscf/d,900.0,94.39,1997.8,384.14,0,5.92,111.74
238,2025-12-27,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,877.26,MMscf/d,900.0,94.31,2926.0,364.38,0,5.92,111.74
239,2025-12-28,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,837.3,MMscf/d,900.0,95.72,3435.1,385.69,0,5.92,111.74
240,2025-12-29,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,932.07,MMscf/d,900.0,98.15,2783.8,426.89,0,5.92,111.74
241,2025-12-30,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,855.73,MMscf/d,900.0,96.69,2670.3,372.72,0,5.92,111.74
242,2025-12-31,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,833.3,MMscf/d,900.0,98.68,2933.1,405.43,0,5.92,111.74
243,2026-01-01,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,931.01,MMscf/d,900.0,99.81,3852.4,445.35,0,5.92,111.74
244,2026-01-02,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,898.43,MMscf/d,900.0,98.22,3612.1,416.87,0,5.92,111.74
245,2026-01-03,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,925.5,MMscf/d,900.0,98.53,3228.4,437.67,0,5.92,111.74
246,2026-01-04,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,834.95,MMscf/d,900.0,91.82,3148.3,385.08,0,5.92,111.74
247,2026-01-05,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,909.18,MMscf/d,900.0,99.0,2547.4,373.81,0,5.92,111.74
248,2026-01-06,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,807.33,MMscf/d,900.0,96.56,2837.5,349.52,0,5.92,111.74
249,2026-01-07,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,828.72,MMscf/d,900.0,99.11,3450.3,341.35,0,5.92,111.74
250,2026-01-08,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,895.02,MMscf/d,900.0,99.33,3065.8,407.13,0,5.92,111.74
251,2026-01-09,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,904.25,MMscf/d,900.0,94.49,3074.0,432.13,0,5.92,111.74
252,2026-01-10,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,815.55,MMscf/d,900.0,95.98,2139.8,337.89,0,5.92,111.74
253,2026-01-11,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,875.45,MMscf/d,900.0,99.77,3439.3,394.31,0,5.92,111.74
254,2026-01-12,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,866.77,MMscf/d,900.0,97.25,3073.1,363.43,0,5.92,111.74
255,2026-01-13,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,867.83,MMscf/d,900.0,99.9,2879.1,377.9,0,5.92,111.74
256,2026-01-14,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,821.52,MMscf/d,900.0,98.09,2209.1,382.87,0,5.92,111.74
257,2026-01-15,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,873.6,MMscf/d,900.0,93.71,3331.1,425.07,0,5.92,111.74
258,2026-01-16,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,810.69,MMscf/d,900.0,95.56,2593.9,398.93,0,5.92,111.74
259,2026-01-17,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,884.44,MMscf/d,900.0,100.0,3263.7,432.86,0,5.92,111.74
260,2026-01-18,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,888.85,MMscf/d,900.0,94.05,3413.4,426.3,0,5.92,111.74
261,2026-01-19,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,926.7,MMscf/d,900.0,100.0,3292.4,429.19,0,5.92,111.74
262,2026-01-20,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,817.06,MMscf/d,900.0,95.68,2392.7,400.6,0,5.92,111.74
263,2026-01-21,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,852.22,MMscf/d,900.0,99.02,2365.0,351.07,0,5.92,111.74
264,2026-01-22,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,948.26,MMscf/d,900.0,100.0,4046.6,387.27,0,5.92,111.74
265,2026-01-23,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,936.1,MMscf/d,900.0,99.76,2585.6,410.86,0,5.92,111.74
266,2026-01-24,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,938.01,MMscf/d,900.0,99.31,2655.6,416.84,0,5.92,111.74
267,2026-01-25,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,864.95,MMscf/d,900.0,93.47,2573.3,384.88,0,5.92,111.74
268,2026-01-26,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,879.45,MMscf/d,900.0,97.19,2742.9,420.18,0,5.92,111.74
269,2026-01-27,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,895.95,MMscf/d,900.0,94.48,2899.0,439.23,0,5.92,111.74
270,2026-01-28,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,840.94,MMscf/d,900.0,95.24,2989.5,413.71,0,5.92,111.74
271,2026-01-29,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,921.66,MMscf/d,900.0,97.7,2559.3,394.01,0,5.92,111.74
272,2026-01-30,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,838.12,MMscf/d,900.0,99.45,3513.2,403.64,0,5.92,111.74
273,2026-01-31,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,890.55,MMscf/d,900.0,94.95,2712.2,433.23,0,5.92,111.74
274,2026-02-01,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,787.95,MMscf/d,900.0,91.63,2680.8,343.91,0,5.92,111.74
275,2026-02-02,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,831.73,MMscf/d,900.0,99.53,2914.4,354.5,0,5.92,111.74
276,2026-02-03,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,931.16,MMscf/d,900.0,96.79,3890.7,431.59,0,5.92,111.74
277,2026-02-04,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,827.77,MMscf/d,900.0,97.64,2544.4,397.06,0,5.92,111.74
278,2026-02-05,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,890.16,MMscf/d,900.0,99.73,2234.7,366.86,0,5.92,111.74
279,2026-02-06,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,948.23,MMscf/d,900.0,100.0,3411.4,446.1,0,5.92,111.74
280,2026-02-07,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,860.83,MMscf/d,900.0,98.79,2234.3,381.16,0,5.92,111.74
281,2026-02-08,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,880.76,MMscf/d,900.0,98.54,2397.2,428.46,0,5.92,111.74
282,2026-02-09,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,862.84,MMscf/d,900.0,100.0,2404.9,382.78,0,5.92,111.74
283,2026-02-10,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,841.27,MMscf/d,900.0,97.52,2804.1,391.02,0,5.92,111.74
284,2026-02-11,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,886.91,MMscf/d,900.0,98.14,3117.2,438.09,0,5.92,111.74
285,2026-02-12,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,858.27,MMscf/d,900.0,97.06,2952.7,396.7,0,5.92,111.74
286,2026-02-13,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,915.21,MMscf/d,900.0,97.2,2919.2,431.03,0,5.92,111.74
287,2026-02-14,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,917.17,MMscf/d,900.0,97.66,3641.5,398.9,0,5.92,111.74
288,2026-02-15,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,791.96,MMscf/d,900.0,92.82,3214.0,353.86,0,5.92,111.74
289,2026-02-16,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,881.35,MMscf/d,900.0,95.91,3633.8,361.95,0,5.92,111.74
290,2026-02-17,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,794.28,MMscf/d,900.0,95.2,2302.6,324.68,0,5.92,111.74
291,2026-02-18,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,882.01,MMscf/d,900.0,97.76,3949.9,400.32,0,5.92,111.74
292,2026-02-19,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,855.19,MMscf/d,900.0,97.25,3473.5,412.99,0,5.92,111.74
293,2026-02-20,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,808.58,MMscf/d,900.0,95.58,2616.6,392.2,0,5.92,111.74
294,2026-02-21,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,960.11,MMscf/d,900.0,99.16,3353.1,431.84,0,5.92,111.74
295,2026-02-22,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,863.9,MMscf/d,900.0,95.69,3544.0,406.41,0,5.92,111.74
296,2026-02-23,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,847.58,MMscf/d,900.0,93.5,2663.5,349.38,0,5.92,111.74
297,2026-02-24,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,823.5,MMscf/d,900.0,94.42,3051.3,365.1,0,5.92,111.74
298,2026-02-25,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,922.54,MMscf/d,900.0,96.77,2956.9,456.5,0,5.92,111.74
299,2026-02-26,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,947.84,MMscf/d,900.0,97.8,4166.5,390.28,0,5.92,111.74
300,2026-02-27,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,872.85,MMscf/d,900.0,94.28,3845.4,364.72,0,5.92,111.74
301,2026-02-28,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,940.51,MMscf/d,900.0,100.0,2416.7,386.6,0,5.92,111.74
302,2026-03-01,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,869.41,MMscf/d,900.0,95.57,3225.7,405.25,0,5.92,111.74
303,2026-03-02,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,873.12,MMscf/d,900.0,99.04,3515.3,398.71,0,5.92,111.74
304,2026-03-03,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,814.79,MMscf/d,900.0,94.31,2221.8,383.94,0,5.92,111.74
305,2026-03-04,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,878.22,MMscf/d,900.0,99.38,3182.1,376.37,0,5.92,111.74
306,2026-03-05,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,776.18,MMscf/d,900.0,89.31,3363.2,348.67,0,5.92,111.74
307,2026-03-06,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,950.69,MMscf/d,900.0,99.99,3236.2,461.92,0,5.92,111.74
308,2026-03-07,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,949.76,MMscf/d,900.0,100.0,2981.5,414.35,0,5.92,111.74
309,2026-03-08,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,898.79,MMscf/d,900.0,99.2,3849.2,432.88,0,5.92,111.74
310,2026-03-09,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,942.29,MMscf/d,900.0,100.0,3314.5,391.92,0,5.92,111.74
311,2026-03-10,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,811.04,MMscf/d,900.0,95.64,3309.6,330.39,0,5.92,111.74
312,2026-03-11,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,854.33,MMscf/d,900.0,94.15,3181.4,352.63,0,5.92,111.74
313,2026-03-12,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,971.94,MMscf/d,900.0,100.0,3827.2,439.62,0,5.92,111.74
314,2026-03-13,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,945.25,MMscf/d,900.0,97.65,3577.5,421.11,0,5.92,111.74
315,2026-03-14,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,845.46,MMscf/d,900.0,96.34,3598.2,401.78,0,5.92,111.74
316,2026-03-15,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,889.51,MMscf/d,900.0,99.91,3844.0,364.69,0,5.92,111.74
317,2026-03-16,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,850.03,MMscf/d,900.0,100.0,2405.0,368.95,0,5.92,111.74
318,2026-03-17,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,897.92,MMscf/d,900.0,93.84,3764.0,383.91,0,5.92,111.74
319,2026-03-18,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,907.32,MMscf/d,900.0,100.0,2495.4,392.19,0,5.92,111.74
320,2026-03-19,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,922.09,MMscf/d,900.0,95.69,2589.6,428.11,0,5.92,111.74
321,2026-03-20,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,889.41,MMscf/d,900.0,97.19,3722.2,405.33,0,5.92,111.74
322,2026-03-21,UP-KSPL-1,Kasawari LNG Platform,Upstream,Offshore Platform,Malaysia,901.62,MMscf/d,900.0,97.96,3294.1,417.99,0,5.92,111.74
